"05/15/2015 00:39:39","PARQUET-265"
"05/12/2015 20:15:40","PARQUET-273"
"05/07/2015 23:17:46","PARQUET-276"
"05/07/2015 01:34:24","PARQUET-272"
"05/04/2015 21:08:41","PARQUET-252"
"05/01/2015 02:45:11","PARQUET-229"
"05/01/2015 01:59:20","PARQUET-269"
"04/30/2015 12:33:56","PARQUET-175"
"04/30/2015 08:18:47","PARQUET-227"
"04/30/2015 02:56:39","PARQUET-271"
"04/30/2015 02:53:10","PARQUET-270"
"04/30/2015 02:47:03","PARQUET-268"
"04/28/2015 23:39:20","PARQUET-245"
"04/28/2015 02:59:44","PARQUET-211"
"04/28/2015 01:11:42","PARQUET-23"
"04/27/2015 19:34:38","PARQUET-252"
"04/16/2015 19:45:00","PARQUET-211"
"04/08/2015 01:51:08","PARQUET-211"
"04/07/2015 23:20:43","PARQUET-211"
"04/07/2015 22:43:06","PARQUET-239"
"04/07/2015 22:14:13","PARQUET-235"
"04/07/2015 22:12:55","PARQUET-234"
"04/07/2015 18:43:55","PARQUET-242"
"04/06/2015 23:39:53","PARQUET-220"
"04/04/2015 00:41:50","PARQUET-230"
"04/01/2015 01:49:30","PARQUET-214"
"04/01/2015 01:34:47","PARQUET-210"
"03/31/2015 20:59:03","PARQUET-165"
"03/31/2015 20:23:42","PARQUET-165"
"02/24/2015 14:27:26","PARQUET-189"
"03/25/2015 00:06:26","PARQUET-204"
"03/13/2015 21:36:49","PARQUET-197"
"03/13/2015 20:54:58","PARQUET-217"
"03/12/2015 22:25:13","PARQUET-215"
"03/11/2015 23:21:45","PARQUET-180"
"03/11/2015 23:11:16","PARQUET-172"
"03/10/2015 14:04:59","PARQUET-97"
"03/09/2015 20:59:45","PARQUET-111"
"03/07/2015 02:06:34","PARQUET-193"
"03/07/2015 01:38:49","PARQUET-208"
"03/06/2015 03:26:31","PARQUET-202"
"03/06/2015 00:56:58","PARQUET-197"
"03/06/2015 00:22:03","PARQUET-162"
"03/05/2015 03:24:21","PARQUET-134"
"03/05/2015 02:56:52","PARQUET-186"
"03/05/2015 02:26:44","PARQUET-160"
"03/04/2015 21:49:50","PARQUET-187"
"03/04/2015 21:35:40","PARQUET-188"
"03/04/2015 21:26:52","PARQUET-192"
"03/04/2015 21:11:50","PARQUET-191"
"02/26/2015 22:40:02","PARQUET-190"
"02/11/2015 23:57:42","PARQUET-185"
"02/10/2015 08:07:35","PARQUET-164"
"02/10/2015 02:51:46","PARQUET-116"
"02/06/2015 23:12:02","PARQUET-111"
"02/06/2015 00:06:12","PARQUET-139"
"02/05/2015 23:36:28","PARQUET-177"
"02/05/2015 20:37:06","PARQUET-181"
"02/03/2015 21:53:37","PARQUET-173"
"02/03/2015 01:43:01","PARQUET-111"
"01/30/2015 02:32:54","PARQUET-157"
"01/30/2015 02:31:04","PARQUET-142"
"01/30/2015 02:29:06","PARQUET-124"
"01/30/2015 02:18:07","PARQUET-133"
"01/29/2015 01:07:48","PARQUET-174"
"01/27/2015 03:21:11","PARQUET-136"
"01/24/2015 01:20:10","PARQUET-168"
"01/13/2015 01:01:06","PARQUET-141"
"12/29/2014 16:17:34","PARQUET-108"
"12/19/2014 00:33:56","PARQUET-23"
"12/16/2014 18:56:02","PARQUET-150"
"12/11/2014 23:01:27","PARQUET-145"
"12/04/2014 22:16:11","PARQUET-117"
"12/02/2014 17:19:14","PARQUET-140"
"11/25/2014 19:48:54","PARQUET-52"
"11/20/2014 18:19:25","PARQUET-114"
"11/19/2014 05:20:04","PARQUET-132"
"11/18/2014 01:53:08","PARQUET-135"
"11/07/2014 20:02:27","PARQUET-122"
"11/03/2014 15:11:03","PARQUET-121"
"11/03/2014 15:00:33","PARQUET-123"
"10/29/2014 19:10:16","PARQUET-106"
"10/21/2014 18:54:20","PARQUET-105"
"10/02/2014 00:40:52","PARQUET-109"
"10/01/2014 23:14:24","PARQUET-107"
"10/01/2014 22:44:45","PARQUET-64"
"09/29/2014 21:00:03","PARQUET-104"
"09/26/2014 01:45:56","PARQUET-96"
